Zip,Weekday,Number of Trips
11791,4,2
11793,3,1
11795,5,1
11796,2,1
11797,0,1
11797,1,1
11797,5,1
11797,6,4
11801,0,1
11801,1,2
11801,2,1
11801,3,2
11801,4,2
11801,5,1
11803,0,1
11803,2,1
11803,3,1
11803,4,1
11803,5,1
11804,3,1
11804,4,1
11804,6,1
11933,3,1
11949,4,1
11949,5,1
