Zip,Weekday,Number of Trips
11362,5,1
11362,6,2
11363,0,1
11363,1,3
11363,2,1
11363,3,3
11363,5,5
11363,6,4
11364,0,2
11364,1,2
11364,2,4
11364,3,2
11364,4,1
11364,5,3
11364,6,5
11365,0,1
11365,1,3
11365,2,5
11365,3,5
11365,4,10
11365,5,12
11365,6,8
11366,0,6
11366,1,2
11366,2,6
11366,3,4
11366,4,8
11366,5,9
11366,6,10
11367,0,11
11367,1,15
11367,2,10
11367,3,12
11367,4,15
11367,5,16
11367,6,19
11368,0,41
11368,1,70
11368,2,67
11368,3,64
11368,4,56
11368,5,89
11368,6,73
11369,0,8
11369,1,10
11369,2,8
11369,3,5
11369,4,15
11369,5,12
11369,6,10
11370,0,87
11370,1,73
11370,2,87
11370,3,137
11370,4,61
11370,5,36
11370,6,61
11371,0,805
11371,1,722
11371,2,664
11371,3,900
11371,4,630
11371,5,321
11371,6,811
11372,0,17
11372,1,19
11372,2,18
11372,3,17
11372,4,25
11372,5,39
11372,6,27
11373,0,27
11373,1,23
11373,2,26
11373,3,23
11373,4,27
11373,5,39
11373,6,31
11374,0,14
11374,1,21
11374,2,19
11374,3,14
11374,4,26
11374,5,41
11374,6,27
11375,0,29
11375,1,29
11375,2,29
11375,3,46
11375,4,40
11375,5,64
11375,6,34
11377,0,24
11377,1,12
11377,2,32
11377,3,23
11377,4,42
11377,5,53
11377,6,40
11378,0,21
11378,1,22
11378,2,17
11378,3,14
11378,4,29
11378,5,22
11378,6,23
11379,0,10
11379,1,10
11379,2,7
11379,3,10
11379,4,15
11379,5,22
11379,6,19
11385,0,8
11385,1,11
11385,2,12
11385,3,16
11385,4,14
11385,5,23
11385,6,25
11411,0,2
11411,1,6
11411,2,2
11411,3,2
11411,4,4
11411,5,4
11411,6,6
11412,0,3
11412,1,3
11412,2,5
11412,3,6
11412,4,2
11412,5,6
11412,6,3
11413,0,2
11413,1,1
11413,2,1
11413,3,4
11413,4,3
11413,6,4
11414,0,5
11414,1,1
11414,2,3
11414,3,7
11414,4,6
11414,5,5
11414,6,7
11415,0,18
11415,1,20
11415,2,22
11415,3,18
11415,4,21
11415,5,22
11415,6,16
11416,0,5
11416,1,2
11416,2,7
11416,3,8
11416,4,12
11416,5,6
11416,6,7
11417,0,4
11417,1,3
11417,2,4
11417,3,9
11417,4,4
11417,5,10
11417,6,2
11418,0,1
11418,1,5
11418,2,1
11418,3,2
11418,4,6
11418,5,5
11418,6,1
11419,0,1
11419,1,1
11419,2,3
11419,3,3
11419,4,6
11419,5,8
11419,6,3
11420,0,4
11420,1,4
11420,2,2
11420,3,6
11420,4,4
11420,5,5
11420,6,6
11421,0,6
11421,1,7
11421,2,5
11421,3,5
11421,4,12
11421,5,11
11421,6,12
11422,0,1045
11422,1,722
11422,2,777
11422,3,764
11422,4,728
11422,5,522
11422,6,1082
11423,0,2
11423,1,2
11423,2,2
11423,3,6
11423,4,2
11423,5,1
11423,6,6
11426,1,1
11426,2,2
11426,3,1
11426,5,2
11426,6,5
11427,0,4
11427,1,5
11427,2,4
11427,3,4
11427,4,5
11427,5,6
11427,6,1
11428,0,2
11428,1,2
11428,2,3
11428,3,2
11428,4,4
11428,5,4
11428,6,1
11429,0,1
11429,1,1
11429,2,3
11429,3,2
11429,4,1
11429,5,4
11429,6,3
11430,0,4
11430,1,3
11430,2,4
11430,3,6
11430,4,2
11430,5,5
11430,6,13
11432,0,15
11432,1,20
11432,2,13
11432,3,9
11432,4,19
11432,5,31
11432,6,16
11433,0,6
11433,1,6
11433,2,8
11433,3,3
11433,4,6
11433,5,3
11433,6,6
11434,0,7
11434,1,4
11434,2,11
11434,3,15
11434,4,6
11434,5,6
11434,6,11
11435,0,11
11435,1,11
11435,2,16
11435,3,23
11435,4,11
11435,5,12
11435,6,12
11436,0,11
11436,1,13
11436,2,22
11436,3,17
11436,4,20
11436,5,17
11436,6,21
11501,0,2
11501,1,4
11501,3,2
11501,4,2
11501,5,2
11501,6,2
11507,0,1
11507,1,1
11507,2,1
11507,3,2
11507,5,2
11507,6,3
11509,0,3
11509,1,1
11509,2,2
11509,4,2
11509,6,3
11510,0,1
11510,1,1
11510,3,1
11510,5,3
11514,0,9
11514,1,6
11514,2,10
11514,3,7
11514,4,4
11514,5,9
11514,6,7
11516,0,3
11516,1,2
11516,2,2
11516,3,3
11516,4,2
11516,5,2
11516,6,4
11518,5,1
11518,6,1
11520,0,1
11520,1,1
11520,2,2
11520,3,3
11520,4,2
11520,5,4
11520,6,2
11530,0,4
11530,1,7
11530,2,4
11530,3,2
11530,4,8
11530,5,8
11530,6,5
11542,4,2
11542,5,2
11542,6,2
11545,3,1
11545,4,1
11545,5,3
11545,6,1
11548,2,1
11548,4,2
11548,5,3
11550,0,3
11550,2,1
11550,3,2
11550,4,1
11550,5,1
11550,6,1
11552,0,1
11552,1,2
11552,2,2
11552,5,1
11553,0,1
11553,1,1
11553,4,1
11553,5,1
11553,6,1
11554,0,1
11554,1,1
11554,5,4
11554,6,3
11556,0,3
11556,1,1
11556,2,5
11556,3,6
11556,4,6
11556,5,10
11556,6,1
11557,1,1
11557,3,1
11557,4,2
11557,5,2
11559,0,3
11559,1,1
11559,2,2
11559,3,2
11559,5,1
11559,6,2
11560,1,1
11560,3,1
11560,4,3
11560,5,1
11561,0,3
11561,1,1
11561,2,1
11561,3,2
11561,4,1
11561,5,1
11561,6,1
11563,0,1
11563,1,3
11563,3,2
11563,5,2
11563,6,3
11565,1,1
11565,3,2
11565,6,1
11566,0,1
11566,1,2
11566,2,1
11566,5,1
11566,6,2
11568,0,1
11568,1,1
11568,4,2
11568,5,3
11568,6,2
11570,2,3
11570,3,1
11570,4,2
11570,5,9
11570,6,2
11572,2,1
11572,6,1
11575,2,1
11575,3,2
11575,4,2
11575,5,2
11575,6,1
11576,0,2
11576,1,1
11576,2,3
11576,3,4
11576,4,5
11576,5,2
11576,6,3
11577,1,1
11577,2,2
11577,3,2
11577,4,2
11577,5,1
11579,0,1
11579,3,1
11579,5,1
11579,6,1
11580,0,1
11580,2,1
11580,3,2
11580,4,2
11580,5,3
11580,6,2
11581,0,1
11581,1,5
11581,2,5
11581,3,4
11581,4,4
11581,5,2
11581,6,5
11590,0,1
11590,1,2
11590,2,2
11590,4,1
11590,5,3
11596,1,1
11596,4,3
11596,5,2
11596,6,1
11598,0,1
11598,1,2
11598,2,1
11598,3,1
11598,4,2
11598,5,3
11598,6,1
11691,0,1
11691,1,2
11691,3,1
11691,4,1
11691,5,3
11691,6,1
11692,0,1
11692,1,1
11692,3,1
11692,4,1
11692,5,7
11692,6,5
11693,5,1
11694,0,1
11694,3,1
11694,4,2
11694,5,1
11694,6,5
11697,0,1
11697,5,5
11701,2,1
11702,3,1
11702,5,6
11702,6,1
11704,3,1
11705,0,1
11705,6,1
11706,0,1
11706,4,1
11706,5,1
11709,2,1
11709,6,1
11710,0,1
11710,2,1
11710,4,1
11713,6,1
11714,1,2
11714,2,4
11714,3,4
11714,4,1
11714,5,5
11716,3,1
11716,4,1
11717,0,2
11717,2,2
11717,4,1
11718,2,1
11718,4,1
11718,6,2
11719,1,1
11720,6,1
11722,4,1
11724,2,1
11724,3,1
11724,4,2
11724,5,1
11724,6,1
11725,3,1
11725,4,1
11725,5,2
11726,5,1
11729,5,2
11731,1,1
11731,2,1
11732,0,1
11735,0,3
11735,1,1
11735,3,1
11735,4,1
11735,5,5
11735,6,2
11738,4,1
11741,1,1
11741,2,1
11741,4,1
11741,6,1
11742,4,2
11743,2,1
11743,4,2
11743,5,6
11743,6,2
11746,2,1
11746,3,1
11746,5,4
11746,6,1
11747,0,1
11747,1,2
11747,3,3
11747,4,8
11747,5,3
11747,6,2
11749,1,1
11749,2,2
11749,3,1
11749,4,1
11749,5,1
11749,6,1
11751,4,2
11752,2,1
11752,6,1
11753,0,1
11753,1,4
11753,2,2
11753,3,5
11753,4,8
11753,5,5
11753,6,6
11754,0,1
11756,1,2
11756,4,1
11756,5,4
11758,3,1
11758,6,2
11762,5,2
11763,5,1
11763,6,1
11765,5,1
11766,5,1
11769,5,1
11771,1,1
11771,5,2
11779,1,1
11783,4,1
11783,5,1
11786,5,1
11787,5,1
11788,4,1
11788,5,1
11790,2,1
11790,3,2
11791,2,1
11791,3,2
11791,4,1
11791,5,1
11793,2,2
11793,3,2
11793,5,3
11793,6,1
11797,0,2
11797,1,3
11797,2,3
11797,3,5
11797,4,4
11797,5,3
11797,6,1
11798,4,1
11798,5,1
11801,0,3
11801,1,3
11801,2,3
11801,3,2
11801,4,9
11801,5,7
11801,6,4
11803,1,1
11803,2,4
11803,3,2
11803,4,4
11803,5,2
11803,6,1
11804,3,1
11804,5,1
11804,6,1
11933,5,1
11949,5,1
11967,3,1
