Zip,Weekday,Number of Trips
11105,0,95
11105,1,75
11105,2,75
11105,3,79
11105,4,124
11105,5,236
11105,6,148
11106,0,116
11106,1,135
11106,2,138
11106,3,161
11106,4,156
11106,5,222
11106,6,181
11109,0,204
11109,1,198
11109,2,178
11109,3,245
11109,4,296
11109,5,449
11109,6,275
11201,0,792
11201,1,1014
11201,2,979
11201,3,1059
11201,4,1112
11201,5,1169
11201,6,919
11203,0,32
11203,1,34
11203,2,31
11203,3,39
11203,4,48
11203,5,50
11203,6,50
11204,0,13
11204,1,17
11204,2,10
11204,3,13
11204,4,21
11204,5,19
11204,6,17
11205,0,397
11205,1,421
11205,2,417
11205,3,472
11205,4,564
11205,5,562
11205,6,427
11206,0,281
11206,1,270
11206,2,333
11206,3,332
11206,4,399
11206,5,511
11206,6,468
11207,0,29
11207,1,22
11207,2,28
11207,3,20
11207,4,36
11207,5,42
11207,6,38
11208,0,11
11208,1,21
11208,2,16
11208,3,23
11208,4,23
11208,5,23
11208,6,33
11209,0,57
11209,1,70
11209,2,78
11209,3,68
11209,4,86
11209,5,122
11209,6,76
11210,0,74
11210,1,82
11210,2,62
11210,3,95
11210,4,90
11210,5,113
11210,6,99
11211,0,1272
11211,1,1377
11211,2,1377
11211,3,1512
11211,4,1986
11211,5,2703
11211,6,1920
11212,0,27
11212,1,28
11212,2,34
11212,3,28
11212,4,40
11212,5,51
11212,6,36
11213,0,115
11213,1,134
11213,2,106
11213,3,154
11213,4,165
11213,5,203
11213,6,179
11214,0,15
11214,1,21
11214,2,13
11214,3,23
11214,4,20
11214,5,28
11214,6,12
11215,0,457
11215,1,529
11215,2,508
11215,3,581
11215,4,645
11215,5,802
11215,6,589
11216,0,230
11216,1,213
11216,2,233
11216,3,241
11216,4,287
11216,5,415
11216,6,358
11217,0,558
11217,1,681
11217,2,700
11217,3,822
11217,4,921
11217,5,1160
11217,6,795
11218,0,134
11218,1,127
11218,2,143
11218,3,153
11218,4,158
11218,5,232
11218,6,173
11219,0,23
11219,1,22
11219,2,26
11219,3,27
11219,4,25
11219,5,31
11219,6,13
11220,0,96
11220,1,100
11220,2,97
11220,3,95
11220,4,120
11220,5,127
11220,6,172
11221,0,122
11221,1,145
11221,2,137
11221,3,149
11221,4,210
11221,5,289
11221,6,196
11222,0,648
11222,1,736
11222,2,820
11222,3,820
11222,4,1018
11222,5,1337
11222,6,946
11223,0,52
11223,1,52
11223,2,55
11223,3,56
11223,4,65
11223,5,56
11223,6,54
11224,0,23
11224,1,15
11224,2,20
11224,3,25
11224,4,34
11224,5,50
11224,6,29
11225,0,106
11225,1,112
11225,2,113
11225,3,83
11225,4,140
11225,5,213
11225,6,184
11226,0,101
11226,1,118
11226,2,96
11226,3,92
11226,4,116
11226,5,172
11226,6,155
11228,0,17
11228,1,13
11228,2,13
11228,3,17
11228,4,23
11228,5,44
11228,6,25
11229,0,30
11229,1,41
11229,2,44
11229,3,39
11229,4,40
11229,5,37
11229,6,41
11230,0,44
11230,1,53
11230,2,74
11230,3,48
11230,4,48
11230,5,30
11230,6,59
11231,0,439
11231,1,544
11231,2,523
11231,3,614
11231,4,672
11231,5,921
11231,6,637
11233,0,107
11233,1,99
11233,2,93
11233,3,101
11233,4,127
11233,5,198
11233,6,141
11234,0,10
11234,1,6
11234,2,4
11234,3,7
11234,4,13
11234,5,19
11234,6,10
11235,0,21
11235,1,30
11235,2,28
11235,3,20
11235,4,36
11235,5,42
11235,6,43
11236,0,32
11236,1,24
11236,2,27
11236,3,29
11236,4,39
11236,5,44
11236,6,40
11237,0,254
11237,1,262
11237,2,307
11237,3,288
11237,4,397
11237,5,530
11237,6,518
11238,0,506
11238,1,452
11238,2,529
11238,3,561
11238,4,677
11238,5,943
11238,6,735
11239,0,6
11239,1,7
11239,2,11
11239,3,18
11239,4,9
11239,5,21
11239,6,9
11351,0,14
11351,1,14
11351,2,15
11351,3,11
11351,4,11
11351,5,13
11351,6,12
11354,0,21
11354,1,21
11354,2,20
11354,3,18
11354,4,22
11354,5,33
11354,6,23
11355,0,47
11355,1,57
11355,2,43
11355,3,41
11355,4,53
11355,5,76
11355,6,80
11356,0,7
11356,1,9
11356,2,10
11356,3,14
11356,4,16
11356,5,18
11356,6,13
11357,0,8
11357,1,13
11357,2,12
11357,3,12
11357,4,12
11357,5,16
11357,6,11
11358,0,8
11358,1,9
11358,2,6
11358,3,2
11358,4,18
11358,5,20
11358,6,9
11359,1,1
11359,2,1
11359,3,4
11359,4,1
11359,5,1
11359,6,2
11360,0,6
11360,1,2
11360,2,4
11360,3,3
11360,4,9
11360,5,12
11360,6,5
11361,0,9
11361,1,10
11361,2,10
11361,3,9
11361,4,15
11361,5,24
11361,6,16
11362,0,3
11362,1,1
11362,2,4
11362,3,3
11362,4,2
11362,5,5
11362,6,2
11363,0,4
11363,1,6
11363,2,3
11363,3,5
11363,5,8
11363,6,5
11364,0,7
11364,1,4
11364,2,4
11364,3,3
11364,4,8
11364,5,6
11364,6,4
11365,0,11
11365,1,7
11365,2,11
11365,3,8
11365,4,12
11365,5,13
11365,6,18
11366,0,8
11366,1,14
11366,2,17
11366,3,9
11366,4,12
11366,5,8
11366,6,17
11367,0,20
11367,1,20
11367,2,23
11367,3,16
11367,4,24
11367,5,32
11367,6,27
11368,0,99
11368,1,131
11368,2,113
11368,3,116
11368,4,86
11368,5,169
11368,6,135
11369,0,17
11369,1,11
11369,2,17
11369,3,15
11369,4,14
11369,5,29
11369,6,26
11370,0,174
11370,1,165
11370,2,202
11370,3,245
11370,4,129
11370,5,47
11370,6,146
11371,0,1680
11371,1,1357
11371,2,1424
11371,3,1830
11371,4,1333
11371,5,512
11371,6,1684
11372,0,50
11372,1,39
11372,2,47
11372,3,53
11372,4,78
11372,5,88
11372,6,66
11373,0,46
11373,1,62
11373,2,43
11373,3,40
11373,4,50
11373,5,78
11373,6,59
11374,0,37
11374,1,35
11374,2,41
11374,3,31
11374,4,42
11374,5,62
11374,6,40
11375,0,69
11375,1,66
11375,2,75
11375,3,60
11375,4,80
11375,5,117
11375,6,81
11377,0,53
11377,1,54
11377,2,58
11377,3,66
11377,4,72
11377,5,115
11377,6,103
11378,0,30
11378,1,22
11378,2,34
11378,3,31
11378,4,49
11378,5,49
11378,6,45
11379,0,21
11379,1,18
11379,2,24
11379,3,25
11379,4,29
11379,5,50
11379,6,28
11385,0,26
11385,1,21
11385,2,20
11385,3,28
11385,4,25
11385,5,41
11385,6,36
11411,0,10
11411,1,7
11411,2,2
11411,3,4
11411,4,5
11411,5,8
11411,6,5
11412,0,6
11412,1,7
11412,2,7
11412,3,4
11412,4,5
11412,5,11
11412,6,10
11413,0,11
11413,1,5
11413,2,5
11413,3,13
11413,4,12
11413,5,10
11413,6,7
11414,0,10
11414,1,11
11414,2,5
11414,3,6
11414,4,9
11414,5,12
11414,6,10
11415,0,38
11415,1,35
11415,2,30
11415,3,30
11415,4,34
11415,5,46
11415,6,32
11416,0,17
11416,1,10
11416,2,14
11416,3,12
11416,4,20
11416,5,23
11416,6,7
11417,0,9
11417,1,11
11417,2,5
11417,3,8
11417,4,13
11417,5,12
11417,6,18
11418,0,1
11418,1,7
11418,2,6
11418,3,4
11418,4,6
11418,5,10
11418,6,5
11419,0,9
11419,1,5
11419,2,9
11419,3,10
11419,4,14
11419,5,15
11419,6,10
11420,0,6
11420,1,7
11420,2,7
11420,3,8
11420,4,11
11420,5,6
11420,6,12
11421,0,19
11421,1,8
11421,2,7
11421,3,14
11421,4,16
11421,5,21
11421,6,22
11422,0,2089
11422,1,1504
11422,2,1525
11422,3,1657
11422,4,1496
11422,5,1064
11422,6,2193
11423,0,4
11423,1,7
11423,2,6
11423,3,9
11423,4,8
11423,5,8
11423,6,5
11426,0,4
11426,2,7
11426,3,6
11426,4,4
11426,5,9
11426,6,1
11427,0,7
11427,1,7
11427,2,9
11427,3,6
11427,4,10
11427,5,9
11427,6,9
11428,0,6
11428,1,8
11428,2,5
11428,3,5
11428,4,1
11428,5,11
11428,6,3
11429,0,5
11429,1,2
11429,2,3
11429,3,6
11429,4,7
11429,5,12
11429,6,4
11430,0,18
11430,1,13
11430,2,14
11430,3,11
11430,4,14
11430,5,14
11430,6,13
11432,0,19
11432,1,32
11432,2,26
11432,3,25
11432,4,40
11432,5,45
11432,6,31
11433,0,8
11433,1,18
11433,2,11
11433,3,11
11433,4,12
11433,5,16
11433,6,13
11434,0,11
11434,1,15
11434,2,17
11434,3,12
11434,4,14
11434,5,16
11434,6,17
11435,0,23
11435,1,22
11435,2,22
11435,3,27
11435,4,22
11435,5,38
11435,6,40
11436,0,42
11436,1,38
11436,2,37
11436,3,35
11436,4,37
11436,5,37
11436,6,58
11501,0,4
11501,1,6
11501,2,5
11501,3,5
11501,4,6
11501,5,7
11501,6,7
11507,0,3
11507,2,2
11507,3,3
11507,4,4
11507,5,4
11507,6,4
11509,0,4
11509,1,3
11509,2,1
11509,3,3
11509,4,3
11509,5,8
11509,6,4
11510,0,2
11510,1,2
11510,2,3
11510,3,3
11510,5,3
11514,0,11
11514,1,5
11514,2,11
11514,3,15
11514,4,12
11514,5,15
11514,6,11
11516,0,5
11516,1,9
11516,2,5
11516,3,6
11516,4,3
11516,6,6
11518,0,1
11518,3,1
11518,4,1
11518,5,1
11520,0,3
11520,1,1
11520,2,6
11520,3,2
11520,4,5
11520,5,3
11520,6,2
11530,0,11
11530,1,9
11530,2,9
11530,3,6
11530,4,13
11530,5,15
11530,6,5
11542,1,1
11542,3,1
11542,4,3
11542,5,2
11542,6,1
11545,0,1
11545,2,1
11545,3,1
11545,4,2
11545,5,2
11545,6,3
11548,0,2
11548,1,1
11548,2,4
11548,3,1
11548,4,3
11548,5,11
11548,6,1
11550,0,2
11550,1,1
11550,2,1
11550,3,5
11550,4,1
11550,6,3
11552,0,2
11552,1,1
11552,2,3
11552,3,1
11552,4,2
11552,5,4
11552,6,4
11553,0,4
11553,1,4
11553,3,1
11553,5,1
11553,6,1
11554,0,1
11554,1,1
11554,2,4
11554,3,1
11554,5,4
11554,6,2
11556,0,3
11556,1,11
11556,2,8
11556,3,8
11556,4,15
11556,5,12
11556,6,9
11557,0,2
11557,1,2
11557,4,3
11557,5,2
11557,6,4
11558,4,1
11559,0,2
11559,1,3
11559,2,3
11559,3,5
11559,4,2
11559,5,8
11559,6,10
11560,1,2
11560,4,5
11560,5,1
11560,6,1
11561,0,1
11561,2,1
11561,4,7
11561,5,7
11561,6,3
11563,0,1
11563,1,4
11563,3,3
11563,4,3
11563,5,9
11563,6,2
11565,1,2
11565,3,1
11565,4,1
11565,5,2
11565,6,1
11566,0,1
11566,1,1
11566,2,1
11566,3,1
11566,4,2
11566,5,3
11568,0,7
11568,1,1
11568,2,1
11568,3,2
11568,4,1
11568,5,2
11568,6,2
11570,0,3
11570,1,6
11570,2,5
11570,3,3
11570,4,10
11570,5,7
11570,6,9
11572,2,1
11572,5,4
11575,0,3
11575,1,1
11575,2,3
11575,3,1
11575,4,2
11575,5,2
11576,0,4
11576,1,7
11576,2,7
11576,3,7
11576,4,10
11576,5,7
11576,6,3
11577,0,2
11577,1,3
11577,3,2
11577,4,2
11577,5,5
11577,6,3
11579,1,1
11579,4,1
11579,5,1
11579,6,1
11580,0,3
11580,1,3
11580,2,2
11580,3,4
11580,4,2
11580,5,5
11580,6,4
11581,0,5
11581,1,5
11581,2,4
11581,3,5
11581,4,8
11581,5,5
11581,6,3
11590,0,2
11590,1,2
11590,2,1
11590,3,7
11590,4,10
11590,5,5
11590,6,2
11596,1,3
11596,4,1
11596,5,4
11596,6,3
11598,1,2
11598,2,1
11598,3,2
11598,4,3
11598,5,2
11598,6,3
11691,0,1
11691,1,3
11691,3,2
11691,4,4
11691,5,1
11691,6,4
11692,0,1
11692,1,1
11692,2,1
11692,3,2
11692,4,2
11692,5,11
11692,6,5
11693,6,1
11694,0,2
11694,1,1
11694,2,1
11694,3,1
11694,5,8
11694,6,6
11697,0,1
11697,2,1
11697,4,3
11697,5,2
11697,6,3
11701,0,1
11701,3,1
11701,5,1
11702,3,2
11702,4,2
11702,5,3
11703,2,1
11703,4,1
11703,5,1
11704,4,1
11704,5,2
11704,6,1
11705,3,1
11705,6,1
11706,0,1
11706,1,2
11706,2,1
11706,4,1
11706,5,1
11706,6,4
11709,4,1
11709,6,1
11710,0,2
11710,2,1
11710,4,4
11710,5,2
11713,4,1
11713,5,1
11713,6,2
11714,1,2
11714,2,3
11714,3,4
11714,4,5
11714,5,7
11714,6,6
11715,1,1
11715,2,1
11715,6,2
11716,1,1
11716,2,1
11716,3,1
11716,4,1
11716,5,2
11717,0,3
11717,3,3
11717,4,1
11717,5,1
11717,6,2
11718,6,1
11719,1,1
11720,5,1
11721,5,1
11721,6,1
11722,0,1
11724,1,1
11724,2,1
11724,3,2
11724,4,1
11724,5,3
11725,1,1
11725,3,1
11725,4,3
11725,5,1
11725,6,1
11726,6,1
11727,5,1
11729,4,2
11729,5,3
11729,6,2
11730,4,1
11731,2,1
11731,3,1
11731,5,2
11732,0,1
11732,1,1
11732,2,1
11732,4,1
11732,5,1
11733,2,1
11735,0,3
11735,1,2
11735,2,2
11735,3,5
11735,4,3
11735,5,6
11735,6,6
11738,3,1
11738,6,1
11741,0,3
11741,2,1
11741,3,1
11741,5,1
11743,0,2
11743,2,3
11743,3,3
11743,4,4
11743,5,12
11743,6,2
11746,1,1
11746,2,2
11746,3,2
11746,4,1
11747,0,2
11747,1,9
11747,2,7
11747,3,4
11747,4,6
11747,5,5
11747,6,5
11749,0,1
11749,1,2
11749,2,2
11749,3,3
11749,4,3
11749,6,1
11751,6,1
11752,1,1
11752,2,1
11752,4,1
11752,6,1
11753,0,4
11753,1,7
11753,2,4
11753,3,11
11753,4,6
11753,5,6
11753,6,6
11754,1,1
11754,2,1
11755,1,1
11755,3,1
11755,5,2
11756,0,2
11756,2,1
11756,3,2
11756,4,1
11756,5,2
11756,6,2
11757,1,1
11758,1,1
11758,4,1
11762,4,1
11762,5,2
11762,6,1
11763,5,1
11768,2,1
11768,6,1
11769,4,1
11771,0,1
11771,1,2
11771,2,2
11771,4,2
11771,5,2
11771,6,1
11776,6,1
11779,2,1
11779,5,1
11783,3,1
11783,5,4
11783,6,2
11787,5,1
11787,6,1
11788,0,1
11788,3,2
11788,4,2
11790,2,1
11790,4,3
11791,0,3
11791,1,4
11791,2,1
11791,3,1
11791,4,4
11791,5,7
11793,0,1
11793,1,2
11793,2,1
11793,3,1
11793,4,1
11793,5,2
11793,6,2
11796,4,1
11796,5,1
11796,6,2
11797,1,1
11797,2,4
11797,3,5
11797,4,8
11797,5,9
11797,6,9
11798,2,2
11798,4,2
11798,5,1
11801,0,2
11801,1,5
11801,2,4
11801,3,7
11801,4,11
11801,5,11
11801,6,2
11803,0,4
11803,1,3
11803,2,4
11803,3,7
11803,4,5
11803,5,2
11803,6,4
11804,0,3
11804,3,1
11804,4,1
11804,5,5
11804,6,3
11933,5,2
11934,5,1
11940,5,2
11941,5,1
11949,5,1
11949,6,1
11951,5,1
11953,4,1
11967,3,1
11976,5,1
11976,6,1
